date,EWJ,EWY,EXI,IWB,IWD,IWF,IWM,IWN,IWO,IXC,IXG,IXJ,IXN,IXP,JXI,KXI,MCHI,MXI,REET,RSP,RXI,SPY,VEA,VGK,VT,VTI,VWO,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2023-02-17,51.91081619262695,56.682308197021484,107.76451110839844,215.99754333496094,148.20028686523438,57.75959396362305,185.21969604492188,143.21725463867188,233.11280822753906,33.931640625,69.0407485961914,79.40302276611328,49.38628005981445,57.73480987548828,53.716087341308594,55.09952163696289,46.11891555786133,77.33489990234375,21.66349220275879,142.45028686523438,138.673828125,389.4154052734375,40.696128845214844,54.44831848144531,86.26412200927734,195.61737060546875,36.95076370239258,38.01997375488281,53.27842712402344,37.64656448364258,34.37864685058594,97.87840270996094,68.2443618774414,67.11231231689453,35.16461944580078,30.809831619262695,124.52044677734375,73.09564208984375
2023-02-21,51.27353286743164,55.956207275390625,105.75606536865234,211.47039794921875,145.51187133789062,56.436561584472656,179.75314331054688,139.2444305419922,225.87469482421875,33.74713897705078,68.10111236572266,78.43470001220703,48.183406829833984,56.665306091308594,53.07736587524414,54.87069320678711,45.62321090698242,76.62423706054688,21.28156089782715,139.35662841796875,134.66331481933594,381.6034240722656,40.1837158203125,53.82503890991211,84.80583190917969,191.56349182128906,36.542327880859375,37.3933219909668,52.10409927368164,37.45942306518555,33.670108795166016,95.63638305664062,66.6239013671875,66.8572998046875,34.472171783447266,30.23394203186035,122.90724182128906,70.65377807617188
2023-02-22,50.891170501708984,55.406978607177734,105.263427734375,211.30734252929688,145.18402099609375,56.48319625854492,180.2422637939453,139.60047912597656,226.72450256347656,33.43083953857422,67.6358413696289,78.21633911132812,48.10516357421875,56.580867767333984,52.73550033569336,54.87984848022461,45.34782028198242,76.18121337890625,21.157209396362305,139.18687438964844,134.57716369628906,381.0775451660156,39.94999313354492,53.4955940246582,84.52537536621094,191.4013214111328,36.388023376464844,37.67390441894531,52.209983825683594,37.20991516113281,33.632301330566406,95.39889526367188,66.52628326416016,66.757080078125,34.161441802978516,30.116966247558594,122.49213409423828,71.01300048828125
2023-02-23,51.40099334716797,56.33787536621094,106.12554168701172,212.419921875,145.48373413085938,56.95447540283203,181.5273895263672,140.30323791503906,228.52183532714844,33.87014389038086,67.92777252197266,78.41571044921875,48.907081604003906,56.233741760253906,52.7175178527832,54.7974739074707,45.09078598022461,76.00584411621094,21.29043960571289,139.70559692382812,134.80690002441406,383.1046447753906,40.1837158203125,53.833946228027344,84.97409057617188,192.4219512939453,36.51509094238281,37.715999603271484,51.96934127807617,37.771331787109375,33.66065216064453,95.84539794921875,67.62934875488281,66.67510986328125,34.48991775512695,29.959501266479492,122.82233428955078,70.95476531982422
2023-02-24,50.63625717163086,54.55986022949219,104.87500762939453,210.09881591796875,144.58450317382812,56.07081604003906,179.8298797607422,138.8977508544922,226.49012756347656,33.852569580078125,67.4898910522461,77.35244750976562,47.95847702026367,55.511356353759766,52.58257293701172,54.31238555908203,43.842342376708984,74.96289825439453,21.023977279663086,138.50775146484375,131.9545440673828,379.01220703125,39.554443359375,52.90791702270508,83.87100982666016,190.2757568359375,35.816200256347656,37.968536376953125,51.247406005859375,37.722312927246094,33.68899917602539,95.29438018798828,66.42376708984375,66.2287826538086,33.85072326660156,29.96849822998047,121.23738861083984,69.83819580078125
2023-02-27,51.1187744140625,54.662261962890625,106.09711456298828,210.78939819335938,144.54702758789062,56.42673873901367,180.4628143310547,139.30064392089844,227.5548095703125,34.010719299316406,67.95514678955078,77.2290267944336,48.26163864135742,55.7646598815918,52.4476318359375,54.40390396118164,44.40230941772461,75.5720443725586,21.068389892578125,138.67750549316406,133.76358032226562,380.30303955078125,39.994930267333984,53.69148254394531,84.33842468261719,190.9530029296875,35.99772644042969,38.09480285644531,51.41103744506836,37.83370590209961,33.6795539855957,96.13990783691406,66.78009033203125,66.15591430664062,33.903987884521484,29.766036987304688,120.86946868896484,70.70232391357422
2023-02-28,50.927581787109375,54.457462310791016,105.68973541259766,210.19473266601562,144.097412109375,56.289283752441406,180.472412109375,139.2350616455078,227.65252685546875,33.588993072509766,68.00076293945312,76.51702117919922,48.124725341796875,55.727134704589844,51.69195556640625,53.92795944213867,43.93414306640625,75.7197265625,21.0417423248291,138.27194213867188,133.13185119628906,378.8974609375,39.7072639465332,53.15723419189453,83.97383880615234,190.3139190673828,35.779884338378906,38.26782989501953,51.4976692199707,37.29010772705078,33.74568176269531,95.92137908935547,66.6336669921875,65.6093978881836,33.92173767089844,29.244140625,119.97322845458984,70.65377807617188
2023-03-01,51.00952911376953,55.50006866455078,106.44766235351562,209.32191467285156,143.81639099121094,55.9529914855957,180.70260620117188,138.94459533691406,228.5902099609375,34.16008377075195,67.87303924560547,76.35563659667969,47.90958023071289,55.81157302856445,50.81032943725586,53.662540435791016,45.63239288330078,76.99340057373047,20.784160614013672,138.0172882080078,133.1031494140625,377.4440002441406,39.95896911621094,53.4955940246582,84.1421127319336,190.7718048095703,36.49694061279297,38.56712341308594,51.10301971435547,38.02530288696289,33.632301330566406,96.3013916015625,66.14557647705078,65.12664794921875,33.397953033447266,28.76273536682129,119.77511596679688,69.765380859375
2023-03-02,51.06414794921875,55.258033752441406,107.30977630615234,210.94288635253906,144.81871032714844,56.402191162109375,181.13418579101562,139.20693969726562,229.2642059326172,34.45002365112305,67.4533920288086,76.71638488769531,48.46701431274414,56.12116241455078,51.53002166748047,54.330692291259766,46.284149169921875,77.78716278076172,20.94403839111328,139.10194396972656,132.99783325195312,380.37945556640625,40.02190017700195,53.53120040893555,84.58146667480469,191.0674591064453,36.66032028198242,39.0067138671875,51.58430862426758,38.3594856262207,33.47170639038086,97.431884765625,66.9606704711914,66.019287109375,33.83296585083008,29.307125091552734,120.510986328125,69.53236389160156
2023-03-03,52.238555908203125,56.4123420715332,108.59821319580078,214.3669891357422,146.82327270507812,57.445404052734375,183.65643310546875,140.94972229003906,232.8295135498047,34.827823638916016,68.5298843383789,77.6467514038086,49.454734802246094,57.256343841552734,52.25871276855469,54.449676513671875,46.36676788330078,79.04240417480469,21.23714828491211,141.0543670654297,135.51519775390625,386.47998046875,40.60622787475586,54.2168083190918,85.7967300415039,194.17706298828125,36.9326171875,39.56321716308594,52.71051025390625,38.88081359863281,34.00075912475586,98.48639678955078,68.40052795410156,66.07393646240234,34.40114212036133,29.806528091430664,121.86005401611328,71.02758026123047
2023-03-06,52.238555908203125,56.533363342285156,108.63609313964844,214.23268127441406,146.51417541503906,57.5386848449707,180.9711151123047,138.7290802001953,229.63540649414062,34.86296463012695,68.62110900878906,77.54231262207031,49.6014289855957,57.26572799682617,52.47462844848633,54.394752502441406,45.75172424316406,77.58409881591797,21.21050262451172,140.3752899169922,135.1418914794922,386.74774169921875,40.50734329223633,54.118865966796875,85.66584777832031,193.91952514648438,36.80554962158203,38.92253875732422,52.71051025390625,38.89863967895508,34.02909851074219,98.30589294433594,68.72754669189453,66.24700164794922,34.267974853515625,29.950502395629883,121.80345153808594,70.50813293457031
2023-03-07,51.77425003051758,54.950836181640625,107.01608276367188,211.0291748046875,144.0037078857422,56.79001998901367,178.87081909179688,136.94886779785156,227.4376220703125,34.239158630371094,67.17058563232422,76.30817413330078,48.907081604003906,56.38385009765625,51.61098861694336,53.69914627075195,44.751136779785156,75.75664520263672,20.775279998779297,138.11158752441406,133.02658081054688,380.8193664550781,39.77018737792969,52.98805236816406,84.35710906982422,191.02935791015625,36.260955810546875,38.15559387207031,52.171478271484375,38.22135925292969,33.15049743652344,97.04240417480469,67.87340545654297,65.59117889404297,33.40683364868164,29.46010398864746,119.8411636352539,69.54693603515625
2023-03-08,52.411529541015625,55.09978103637695,107.39505004882812,211.345703125,143.94752502441406,56.98392868041992,178.9571533203125,137.0800018310547,227.40830993652344,34.019508361816406,67.0246353149414,76.07083129882812,49.38628005981445,56.47766876220703,51.98883056640625,53.79982376098633,44.4114875793457,76.3288803100586,20.8907527923584,138.40399169921875,133.0552978515625,381.4409484863281,39.976951599121094,53.1661376953125,84.58146667480469,191.27731323242188,36.451560974121094,38.34264373779297,52.20035171508789,37.82925033569336,33.02769088745117,97.27039337158203,68.43470764160156,65.7004623413086,33.87735366821289,29.685054779052734,119.19963836669922,69.42069244384766
