Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date,ISIN
1101,TAIWAN CEMENT,Materials,Equity,1436412.64,0.0,"1,436,412.64",1888227.0,0.76,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
BDO,BDO UNIBANK,Financials,Equity,1428180.45,0.0,"1,428,180.45",738958.0,1.93,Philippines,Philippine Stock Exchange Inc.,USD,61.88,PHP,-,
2688,ENN ENERGY HOLDINGS LTD,Utilities,Equity,1429442.56,0.0,"1,429,442.56",232200.0,6.16,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
FSV,FIRSTSERVICE SUBORDINATE VOTING,Real Estate,Equity,1429796.14,0.0,"1,429,796.14",10139.0,141.02,Canada,Toronto Stock Exchange,USD,1.39,CAD,-,
4904,FAR EASTONE TELECOMMUNICATIONS LTD,Communication,Equity,1425719.29,0.0,"1,425,719.29",445000.0,3.2,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
AVOL,AVOLTA AG,Consumer Discretionary,Equity,1426294.58,0.0,"1,426,294.58",24763.0,57.6,Switzerland,SIX Swiss Exchange,USD,0.80,CHF,-,
3606,FUYAO GLASS INDUSTRY GROUP LTD H,Consumer Discretionary,Equity,1427986.84,0.0,"1,427,986.84",202800.0,7.04,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
HDFCAMC,HDFC ASSET MANAGEMENT COMPANY LTD,Financials,Equity,1422571.53,0.0,"1,422,571.53",52785.0,26.95,India,National Stock Exchange Of India,USD,95.55,INR,-,
DIB,DB ISLAMIC BANK,Financials,Equity,1424732.01,0.0,"1,424,732.01",715845.0,1.99,United Arab Emirates,Dubai Financial Market,USD,3.67,AED,-,
19,SWIRE PACIFIC LTD A,Industrials,Equity,1418437.64,0.0,"1,418,437.64",105500.0,13.44,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
9602,TOHO (TOKYO),Communication,Equity,1416076.45,0.0,"1,416,076.45",144900.0,9.77,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
GAIL,GAIL INDIA LTD,Utilities,Equity,1417164.11,0.0,"1,417,164.11",785228.0,1.8,India,National Stock Exchange Of India,USD,95.55,INR,-,
KOFUBL,COCA-COLA FEMSA CLASS UBL UNITS,Consumer Staples,Equity,1413897.0,0.0,"1,413,897.00",124900.0,11.32,Mexico,Bolsa Mexicana De Valores,USD,16.97,MXN,-,
BOUBYAN,BOUBYAN BANK,Financials,Equity,1401006.7,0.0,"1,401,006.70",647651.0,2.16,Kuwait,Kuwait Stock Exchange,USD,0.31,KWD,-,
WIPRO,WIPRO,Information Technology,Equity,1395322.45,0.0,"1,395,322.45",755770.0,1.85,India,National Stock Exchange Of India,USD,95.55,INR,-,
9024,SEIBU HOLDINGS,Industrials,Equity,1392653.78,0.0,"1,392,653.78",65800.0,21.16,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
PPH,PEPKOR HOLDINGS SHS LTD,Consumer Discretionary,Equity,1390271.05,0.0,"1,390,271.05",1112123.0,1.25,South Africa,Johannesburg Stock Exchange,USD,16.00,ZAR,-,
7201,NISSAN MOTOR,Consumer Discretionary,Equity,1386884.26,0.0,"1,386,884.26",708200.0,1.96,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
AUROPHARMA,AUROBINDO PHARMA,Health Care,Equity,1378766.18,0.0,"1,378,766.18",80474.0,17.13,India,National Stock Exchange Of India,USD,95.55,INR,-,
HINDPETRO,HINDUSTAN PETROLEUM CORP LTD,Energy,Equity,1379366.52,0.0,"1,379,366.52",355238.0,3.88,India,National Stock Exchange Of India,USD,95.55,INR,-,
4768,OTSUKA CORP,Information Technology,Equity,1376449.91,0.0,"1,376,449.91",61600.0,22.34,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
BCVN,BC VAUD N,Financials,Equity,1372637.43,0.0,"1,372,637.43",8778.0,156.37,Switzerland,SIX Swiss Exchange,USD,0.80,CHF,-,
9698,GDS HOLDINGS CLASS A,Information Technology,Equity,1374154.91,0.0,"1,374,154.91",323500.0,4.25,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
AMUN,AMUNDI SA,Financials,Equity,1374682.66,0.0,"1,374,682.66",12544.0,109.59,France,Nyse Euronext - Euronext Paris,USD,0.86,EUR,-,
2912,PRESIDENT CHAIN STORE CORP,Consumer Staples,Equity,1371143.13,0.0,"1,371,143.13",197000.0,6.96,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
RECLTD,REC,Financials,Equity,1364417.58,0.0,"1,364,417.58",406248.0,3.36,India,National Stock Exchange Of India,USD,95.55,INR,-,
1928,SANDS CHINA LTD,Consumer Discretionary,Equity,1358073.32,0.0,"1,358,073.32",754000.0,1.8,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
688041,HYGON INFORMATION TECHNOLOGY LTD A,Information Technology,Equity,1359762.12,0.0,"1,359,762.12",37144.0,36.61,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
272210,HANWHA SYSTEMS LTD,Industrials,Equity,1355773.72,0.0,"1,355,773.72",24028.0,56.42,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
KCHOL.E,KOC HOLDING A,Industrials,Equity,1356546.6,0.0,"1,356,546.60",304843.0,4.45,Turkey,Istanbul Stock Exchange,USD,48.14,TRY,-,
AMBANK,AMMB HOLDINGS,Financials,Equity,1349789.73,0.0,"1,349,789.73",779900.0,1.73,Malaysia,Bursa Malaysia,USD,4.03,MYR,-,
291,CHINA RESOURCES BEER HOLDINGS LTD,Consumer Staples,Equity,1350464.96,0.0,"1,350,464.96",535500.0,2.52,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
1519,FORTUNE ELECTRIC,Industrials,Equity,1344003.09,0.0,"1,344,003.09",55297.0,24.31,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
003230,SAM YANG FOODS INC,Consumer Staples,Equity,1338925.11,0.0,"1,338,925.11",1249.0,1072.0,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
3808,SINOTRUK (HONG KONG) LTD,Industrials,Equity,1339254.28,0.0,"1,339,254.28",252500.0,5.3,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
INDIANB,INDIAN BANK,Financials,Equity,1332853.75,0.0,"1,332,853.75",143995.0,9.26,India,National Stock Exchange Of India,USD,95.55,INR,-,
83,SINO LAND LTD,Real Estate,Equity,1333397.96,0.0,"1,333,397.96",988000.0,1.35,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
3533,LOTES,Information Technology,Equity,1333627.94,0.0,"1,333,627.94",26000.0,51.29,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
000776,GF SECURITIES A,Financials,Equity,1329000.98,0.0,"1,329,000.98",413600.0,3.21,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
2600,ALUMINUM CORPORATION OF CHINA LTD,Materials,Equity,1329530.32,0.0,"1,329,530.32",1232000.0,1.08,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
CEN,CONTACT ENERGY LTD,Utilities,Equity,1325525.07,0.0,"1,325,525.07",252402.0,5.25,New Zealand,New Zealand Exchange Ltd,USD,1.68,NZD,-,
ICICIGI,ICICI LOMBARD GENERAL INSURANCE CO,Financials,Equity,1324116.84,0.0,"1,324,116.84",79664.0,16.62,India,National Stock Exchange Of India,USD,95.55,INR,-,
BEPC,BROOKFIELD RENEWABLE SUBORDINATE V,Utilities,Equity,1320686.32,0.0,"1,320,686.32",40003.0,33.01,Canada,Toronto Stock Exchange,USD,1.39,CAD,-,
1080,ARAB NATIONAL BANK,Financials,Equity,1312881.27,0.0,"1,312,881.27",220060.0,5.97,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-,
600183,SHENGYI TECHNOLOGY LTD A,Information Technology,Equity,1313388.35,0.0,"1,313,388.35",62600.0,20.98,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
1818,ZHAOJIN MINING INDUSTRY LTD H,Materials,Equity,1310921.75,0.0,"1,310,921.75",444500.0,2.95,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
U96,SEMBCORP INDUSTRIES LTD,Utilities,Equity,1304897.35,0.0,"1,304,897.35",272400.0,4.79,Singapore,Singapore Exchange,USD,1.27,SGD,-,
2331,LI NING LTD,Consumer Discretionary,Equity,1298303.44,0.0,"1,298,303.44",744000.0,1.75,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
MARICO,MARICO,Consumer Staples,Equity,1298941.44,0.0,"1,298,941.44",148901.0,8.72,India,National Stock Exchange Of India,USD,95.55,INR,-,
2268,WUXI XDC CAYMAN INC,Health Care,Equity,1300163.28,0.0,"1,300,163.28",135000.0,9.63,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
NYKAA,FSN E-COMMERCE VENTURES,Consumer Discretionary,Equity,1295675.07,0.0,"1,295,675.07",366263.0,3.54,India,National Stock Exchange Of India,USD,95.55,INR,-,
HTO,HELLENIC TELECOMMUNICATIONS ORGANI,Communication,Equity,1296502.85,0.0,"1,296,502.85",56482.0,22.95,Greece,Athens Exchange S.A. Cash Market,USD,0.86,EUR,-,
2207,HOTAI MOTOR LTD,Consumer Discretionary,Equity,1297517.4,0.0,"1,297,517.40",78000.0,16.63,Taiwan,Taiwan Stock Exchange,USD,31.68,TWD,-,
7203,AL-ELM INFORMATION SECURITY COMPAN,Information Technology,Equity,1292686.3,0.0,"1,292,686.30",7490.0,172.59,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-,
002475,LUXSHARE PRECISION INDUSTRY LTD A,Information Technology,Equity,1287923.33,0.0,"1,287,923.33",151340.0,8.51,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
247540,ECOPRO BM LTD,Industrials,Equity,1288632.48,0.0,"1,288,632.48",15077.0,85.47,Korea (South),Korea Exchange (Kosdaq),USD,"1,380.60",KRW,-,
EVD,CTS EVENTIM AG,Communication,Equity,1281894.09,0.0,"1,281,894.09",18254.0,70.23,Germany,Xetra,USD,0.86,EUR,-,
SUZLON,SUZLON ENERGY,Industrials,Equity,1278345.78,0.0,"1,278,345.78",2609296.0,0.49,India,National Stock Exchange Of India,USD,95.55,INR,-,
GJF,GJENSIDIGE FORSIKRING,Financials,Equity,1280586.83,0.0,"1,280,586.83",42183.0,30.36,Norway,Oslo Bors Asa,USD,9.34,NOK,-,
MOTV3,MOTIVA INFRAESTRUTURA DE MOBILIDAD,Industrials,Equity,1281110.18,0.0,"1,281,110.18",439222.0,2.92,Brazil,XBSP,USD,5.17,BRL,-,
HAVELLS,HAVELLS INDIA LTD,Industrials,Equity,1275714.94,0.0,"1,275,714.94",98219.0,12.99,India,National Stock Exchange Of India,USD,95.55,INR,-,
SIEMENS,SIEMENS LTD,Industrials,Equity,1273592.84,0.0,"1,273,592.84",29716.0,42.86,India,National Stock Exchange Of India,USD,95.55,INR,-,
RAIL3,RUMO SA,Industrials,Equity,1267284.66,0.0,"1,267,284.66",442403.0,2.86,Brazil,XBSP,USD,5.17,BRL,-,
OCTV SDB,OCTAVE INTELLIGENCE SDR PLC,Information Technology,Equity,1263117.17,0.0,"1,263,117.17",65170.0,19.38,Sweden,Nasdaq Omx Nordic,USD,9.52,SEK,-,
GAMUDA,GAMUDA,Industrials,Equity,1257934.04,0.0,"1,257,934.04",1122400.0,1.12,Malaysia,Bursa Malaysia,USD,4.03,MYR,-,
EDPR,EDP RENEWABLES SA,Utilities,Equity,1259640.92,0.0,"1,259,640.92",78777.0,15.99,Portugal,Nyse Euronext - Euronext Lisbon,USD,0.86,EUR,-,
F34,WILMAR INTERNATIONAL,Consumer Staples,Equity,1260324.08,0.0,"1,260,324.08",425000.0,2.97,Singapore,Singapore Exchange,USD,1.27,SGD,-,
ABB,ABB INDIA LTD,Industrials,Equity,1254261.68,0.0,"1,254,261.68",16000.0,78.39,India,National Stock Exchange Of India,USD,95.55,INR,-,
IOC,INDIAN OIL CORP,Energy,Equity,1250153.63,0.0,"1,250,153.63",868267.0,1.44,India,National Stock Exchange Of India,USD,95.55,INR,-,
BVT,BIDVEST GROUP,Industrials,Equity,1250575.43,0.0,"1,250,575.43",85142.0,14.69,South Africa,Johannesburg Stock Exchange,USD,16.00,ZAR,-,
ENEV3,ENEVA,Utilities,Equity,1250846.13,0.0,"1,250,846.13",247304.0,5.06,Brazil,XBSP,USD,5.17,BRL,-,
CMIG4,CIA ENERGETICA DE MINAS GERAIS PRE,Utilities,Equity,1246340.46,0.0,"1,246,340.46",619587.0,2.01,Brazil,XBSP,USD,5.17,BRL,-,
OPCE,OPC ENERGY LTD,Utilities,Equity,1241408.97,0.0,"1,241,408.97",37417.0,33.18,Israel,Tel Aviv Stock Exchange,USD,2.97,ILS,-,
PHOENIXLTD,PHOENIX MILLS,Real Estate,Equity,1242194.21,0.0,"1,242,194.21",62411.0,19.9,India,National Stock Exchange Of India,USD,95.55,INR,-,
APLAPOLLO,APL APOLLO TUBES LTD,Materials,Equity,1242892.32,0.0,"1,242,892.32",54275.0,22.9,India,National Stock Exchange Of India,USD,95.55,INR,-,
OMAB,GRUPO AEROPORTUARIO DEL CENTRO NOR,Industrials,Equity,1239270.42,0.0,"1,239,270.42",96424.0,12.85,Mexico,Bolsa Mexicana De Valores,USD,16.97,MXN,-,
603993,CHINA MOLYBDENUM A,Materials,Equity,1239873.2,0.0,"1,239,873.20",427000.0,2.9,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
MUTHOOTFIN,MUTHOOT FINANCE LTD,Financials,Equity,1231820.56,0.0,"1,231,820.56",38151.0,32.29,India,National Stock Exchange Of India,USD,95.55,INR,-,
TAL,TAL EDUCATION GROUP ADR REPTG,Consumer Discretionary,Equity,1231971.24,0.0,"1,231,971.24",105117.0,11.72,China,NYSE,USD,1.00,USD,-,
1138,COSCO SHIPPING ENERGY TRANSPORTATI,Energy,Equity,1232747.4,0.0,"1,232,747.40",604000.0,2.04,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
603259,WUXI APPTEC A,Health Care,Equity,1224928.0,0.0,"1,224,928.00",51459.0,23.8,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
TRUE.R,TRUE CORPORATION NON-VOTING DR,Communication,Equity,1222658.15,0.0,"1,222,658.15",3093090.0,0.4,Thailand,Stock Exchange Of Thailand,USD,32.89,THB,-,
6886,HUATAI SECURITIES H,Financials,Equity,1223981.43,0.0,"1,223,981.43",554000.0,2.21,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
VIPS,VIPSHOP HOLDINGS SPONSORED ADS REP,Consumer Discretionary,Equity,1213539.24,0.0,"1,213,539.24",90092.0,13.47,China,NYSE,USD,1.00,USD,-,
FIBRAPL14,PROLOGIS PROPERTY MEXICO REIT,Real Estate,Equity,1209988.1,0.0,"1,209,988.10",271328.0,4.46,Mexico,Bolsa Mexicana De Valores,USD,16.97,MXN,-,
1530,3SBIO INC,Health Care,Equity,1210873.92,0.0,"1,210,873.92",553500.0,2.19,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
BARN,BARRY CALLEBAUT AG,Consumer Staples,Equity,1203047.83,0.0,"1,203,047.83",865.0,1390.81,Switzerland,SIX Swiss Exchange,USD,0.80,CHF,-,
9626,BILIBILI INC,Communication,Equity,1198294.72,0.0,"1,198,294.72",72428.0,16.54,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
IDEA,VODAFONE IDEA LTD,Communication,Equity,1200090.71,0.0,"1,200,090.71",7659597.0,0.16,India,National Stock Exchange Of India,USD,95.55,INR,-,
PCHEM,PETRONAS CHEMICALS GROUP,Materials,Equity,1195981.16,0.0,"1,195,981.16",1129600.0,1.06,Malaysia,Bursa Malaysia,USD,4.03,MYR,-,
JINDALSTEL,JINDAL STEEL LTD,Materials,Equity,1197536.8,0.0,"1,197,536.80",97795.0,12.25,India,National Stock Exchange Of India,USD,95.55,INR,-,
966,CHINA TAIPING INSURANCE HLDGS LTD,Financials,Equity,1193257.14,0.0,"1,193,257.14",459000.0,2.6,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
2587,SUNTORY BEVERAGE & FOOD LTD,Consumer Staples,Equity,1186979.04,0.0,"1,186,979.04",41700.0,28.46,Japan,Tokyo Stock Exchange,USD,159.32,JPY,-,
259960,KRAFTON,Communication,Equity,1178266.33,0.0,"1,178,266.33",7411.0,158.99,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
2313,SHENZHOU INTERNATIONAL GROUP,Consumer Discretionary,Equity,1179437.46,0.0,"1,179,437.46",250300.0,4.71,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
005830,DB INSURANCE LTD,Financials,Equity,1179487.18,0.0,"1,179,487.18",8850.0,133.28,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
BBNI,BANK NEGARA INDONESIA,Financials,Equity,1179908.97,0.0,"1,179,908.97",5635576.0,0.21,Indonesia,Indonesia Stock Exchange,USD,"17,720.00",IDR,-,
FUNO11,FIBRA UNO ADMINISTRACION REIT,Real Estate,Equity,1180837.04,0.0,"1,180,837.04",674500.0,1.75,Mexico,Bolsa Mexicana De Valores,USD,16.97,MXN,-,
HLBANK,HONG LEONG BANK,Financials,Equity,1174756.26,0.0,"1,174,756.26",198400.0,5.92,Malaysia,Bursa Malaysia,USD,4.03,MYR,-,
601328,BANK OF COMMUNICATIONS LTD A,Financials,Equity,1175027.57,0.0,"1,175,027.57",1116700.0,1.05,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
FALABELLA,FALABELLA SACI,Consumer Discretionary,Equity,1173035.05,0.0,"1,173,035.05",170213.0,6.89,Chile,Santiago Stock Exchange,USD,927.80,CLP,-,
GODREJCP,GODREJ CONSUMER PRODUCTS LTD,Consumer Staples,Equity,1173371.76,0.0,"1,173,371.76",121464.0,9.66,India,National Stock Exchange Of India,USD,95.55,INR,-,
BPI,BANK OF THE PHILIPPINE ISLANDS,Financials,Equity,1168655.31,0.0,"1,168,655.31",695378.0,1.68,Philippines,Philippine Stock Exchange Inc.,USD,61.88,PHP,-,
IGM,IGM FINANCIAL INC,Financials,Equity,1170877.93,0.0,"1,170,877.93",18624.0,62.87,Canada,Toronto Stock Exchange,USD,1.39,CAD,-,
EMP.A,EMPIRE CLASS A,Consumer Staples,Equity,1161044.98,0.0,"1,161,044.98",33415.0,34.75,Canada,Toronto Stock Exchange,USD,1.39,CAD,-,
2018,AAC TECHNOLOGIES HOLDINGS,Information Technology,Equity,1157713.6,0.0,"1,157,713.60",220500.0,5.25,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
135,KUNLUN ENERGY LTD,Utilities,Equity,1159399.95,0.0,"1,159,399.95",1192000.0,0.97,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
THYAO.E,TURK HAVA YOLLARI AO A,Industrials,Equity,1149607.14,0.0,"1,149,607.14",180102.0,6.38,Turkey,Istanbul Stock Exchange,USD,48.14,TRY,-,
011200,HMM LTD,Industrials,Equity,1146796.61,0.0,"1,146,796.61",73812.0,15.54,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
601211,GUOTAI HAITONG SECURITIES LTD A,Financials,Equity,1142808.9,0.0,"1,142,808.90",428732.0,2.67,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
TIINDIA,TUBE INVESTMENTS OF INDIA LTD,Consumer Discretionary,Equity,1138072.5,0.0,"1,138,072.50",37888.0,30.04,India,National Stock Exchange Of India,USD,95.55,INR,-,
BOSCHLTD,BOSCH LTD,Consumer Discretionary,Equity,1140542.09,0.0,"1,140,542.09",2234.0,510.54,India,National Stock Exchange Of India,USD,95.55,INR,-,
601398,INDUSTRIAL AND COMMERCIAL BANK OF,Financials,Equity,1140683.82,0.0,"1,140,683.82",980091.0,1.16,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
601995,CHINA INTERNATIONAL CAPITAL A,Financials,Equity,1134666.66,0.0,"1,134,666.66",218700.0,5.19,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
300604,HANGZHOU CHANG CHUAN TECHNOLOGY LT,Information Technology,Equity,1123254.03,0.0,"1,123,254.03",26500.0,42.39,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
AXIA7,AXIA ENERGIA PRF SA,Utilities,Equity,1118000.5,0.0,"1,118,000.50",110880.0,10.08,Brazil,XBSP,USD,5.17,BRL,-,
CPF.R,CHAROEN POKPHAND FOODS NON-VOTING,Consumer Staples,Equity,1119439.3,0.0,"1,119,439.30",1540400.0,0.73,Thailand,Stock Exchange Of Thailand,USD,32.89,THB,-,
688072,PIOTECH INC A,Information Technology,Equity,1111638.4,0.0,"1,111,638.40",10778.0,103.14,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
010950,S-OIL,Energy,Equity,1108373.03,0.0,"1,108,373.03",11194.0,99.01,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
VOD,VODACOM GROUP LTD,Communication,Equity,1109102.2,0.0,"1,109,102.20",119982.0,9.24,South Africa,Johannesburg Stock Exchange,USD,16.00,ZAR,-,
DEMANT,DEMANT,Health Care,Equity,1105818.84,0.0,"1,105,818.84",24815.0,44.56,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.42,DKK,-,
2611,GUOTAI HAITONG SECURITIES CO LTD H,Financials,Equity,1103516.17,0.0,"1,103,516.17",550312.0,2.01,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
SMPH,SM PRIME HOLDINGS,Real Estate,Equity,1097619.92,0.0,"1,097,619.92",3815925.0,0.29,Philippines,Philippine Stock Exchange Inc.,USD,61.88,PHP,-,
MIL,BANK MILLENNIUM SA,Financials,Equity,1098152.35,0.0,"1,098,152.35",194362.0,5.65,Poland,Warsaw Stock Exchange/Equities/Main Market,USD,3.72,PLN,-,
000858,WULIANGYE YIBIN LTD A,Consumer Staples,Equity,1098705.33,0.0,"1,098,705.33",103800.0,10.58,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
SALIK,SALIK COMPANY P.J.S.C,Industrials,Equity,1100742.9,0.0,"1,100,742.90",752861.0,1.46,United Arab Emirates,Dubai Financial Market,USD,3.67,AED,-,
EMAARDEV,EMAAR DEVELOPMENT,Real Estate,Equity,1091696.8,0.0,"1,091,696.80",314235.0,3.47,United Arab Emirates,Dubai Financial Market,USD,3.67,AED,-,
000333,MIDEA GROUP A,Consumer Discretionary,Equity,1088945.91,0.0,"1,088,945.91",84900.0,12.83,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
BZU,BUZZI,Materials,Equity,1081767.11,0.0,"1,081,767.11",22661.0,47.74,Italy,Borsa Italiana,USD,0.86,EUR,-,
005387,HYUNDAI MOTOR S2 PREF,Consumer Discretionary,Equity,1082156.53,0.0,"1,082,156.53",7519.0,143.92,Korea (South),Korea Exchange (Stock Market),USD,"1,380.60",KRW,-,
CVC,CVC CAPITAL PARTNERS PLC,Financials,Equity,1078614.38,0.0,"1,078,614.38",62791.0,17.18,Netherlands,Euronext Amsterdam,USD,0.86,EUR,-,
BSE,BSE LTD,Financials,Equity,1080675.88,0.0,"1,080,675.88",31026.0,34.83,India,National Stock Exchange Of India,USD,95.55,INR,-,
QGTS,QATAR GAS TRANSPORT COMPANY LTD,Energy,Equity,1074148.5,0.0,"1,074,148.50",909529.0,1.18,Qatar,Qatar Exchange,USD,3.64,QAR,-,
902,HUANENG POWER INTERNATIONAL INC H,Utilities,Equity,1074510.8,0.0,"1,074,510.80",1526000.0,0.7,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
RICHTER,GEDEON RICHTER,Health Care,Equity,1074617.24,0.0,"1,074,617.24",25206.0,42.63,Hungary,Budapest Stock Exchange,USD,313.37,HUF,-,
270,GUANGDONG INVESTMENT LTD,Utilities,Equity,1072921.4,0.0,"1,072,921.40",1022000.0,1.05,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
VEDL,VEDANTA LTD,Materials,Equity,1072923.93,0.0,"1,072,923.93",364818.0,2.94,India,National Stock Exchange Of India,USD,95.55,INR,-,
CLS,CLICKS GROUP,Consumer Staples,Equity,1073609.14,0.0,"1,073,609.14",85382.0,12.57,South Africa,Johannesburg Stock Exchange,USD,16.00,ZAR,-,
8069,E INK HOLDINGS,Information Technology,Equity,1069017.22,0.0,"1,069,017.22",213000.0,5.02,Taiwan,Gretai Securities Market,USD,31.68,TWD,-,
CDR,CD PROJEKT RED,Communication,Equity,1066865.48,0.0,"1,066,865.48",16970.0,62.87,Poland,Warsaw Stock Exchange/Equities/Main Market,USD,3.72,PLN,-,
603986,GIGADEVICE SEMICONDUCTOR INC A,Information Technology,Equity,1058744.91,0.0,"1,058,744.91",17300.0,61.2,China,Shanghai Stock Exchange,USD,6.72,CNY,-,
LODHA,LODHA DEVELOPERS LTD,Real Estate,Equity,1059820.51,0.0,"1,059,820.51",81250.0,13.04,India,National Stock Exchange Of India,USD,95.55,INR,-,
6881,CHINA GALAXY SECURITIES LTD H,Financials,Equity,1054883.03,0.0,"1,054,883.03",1035000.0,1.02,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
SOF,SOFINA SA,Financials,Equity,1055418.28,0.0,"1,055,418.28",3672.0,287.42,Belgium,Nyse Euronext - Euronext Brussels,USD,0.86,EUR,-,
ADNOCLS,ADNOC LOGISTICS & SERVICES PLC,Energy,Equity,1050735.37,0.0,"1,050,735.37",576860.0,1.82,United Arab Emirates,Abu Dhabi Securities Exchange,USD,3.67,AED,-,
1898,CHINA COAL ENERGY LTD H,Energy,Equity,1051445.26,0.0,"1,051,445.26",695000.0,1.51,China,Hong Kong Exchanges And Clearing Ltd,USD,7.84,HKD,-,
002384,SUZHOU DONGSHAN PRECISION MANUFACT,Information Technology,Equity,1053896.01,0.0,"1,053,896.01",35300.0,29.86,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
002463,WUS PRINTED CIRCUIT (KUNSHAN) A,Information Technology,Equity,1047849.62,0.0,"1,047,849.62",57700.0,18.16,China,Shenzhen Stock Exchange,USD,6.72,CNY,-,
CBQK,COMMERCIAL BANK OF QATAR,Financials,Equity,1048067.21,0.0,"1,048,067.21",900003.0,1.16,Qatar,Qatar Exchange,USD,3.64,QAR,-,
BALD B,FASTIGHETS BALDER CLASS B,Real Estate,Equity,1049934.51,0.0,"1,049,934.51",186118.0,5.64,Sweden,Nasdaq Omx Nordic,USD,9.52,SEK,-,
GFC,GECINA SA,Real Estate,Equity,1045275.08,0.0,"1,045,275.08",12822.0,81.52,France,Nyse Euronext - Euronext Paris,USD,0.86,EUR,-,
SALM,SALMAR,Consumer Staples,Equity,1042808.59,0.0,"1,042,808.59",17034.0,61.22,Norway,Oslo Bors Asa,USD,9.34,NOK,-,
5110,SAUDI ENERGY,Utilities,Equity,1035885.07,0.0,"1,035,885.07",223911.0,4.63,Saudi Arabia,Saudi Stock Exchange,USD,3.75,SAR,-,
LUND B,LUNDBERGFORETAGEN CLASS B,Financials,Equity,1031188.13,0.0,"1,031,188.13",16751.0,61.56,Sweden,Nasdaq Omx Nordic,USD,9.52,SEK,-,
SAGA B,SAGAX CLASS B,Real Estate,Equity,1025675.6,0.0,"1,025,675.60",57164.0,17.94,Sweden,Nasdaq Omx Nordic,USD,9.52,SEK,-,
