date,area_code,cli,long_rate,short_rate,curve_spread,pmi,pmi_source,area
2018-01-01,BRA,102.3915,6.75,7.0,-0.25,,,브라질
2018-02-01,BRA,102.4833,6.75,6.81,-0.05999999999999961,,,브라질
2018-03-01,BRA,102.4566,6.75,6.67,0.08000000000000007,,,브라질
2018-04-01,BRA,102.3189,6.6,6.5,0.09999999999999964,,,브라질
2018-05-01,BRA,102.1071,6.6,6.5,0.09999999999999964,,,브라질
2018-06-01,BRA,101.8792,6.6,6.5,0.09999999999999964,,,브라질
2018-07-01,BRA,101.6957,6.56,6.5,0.05999999999999961,,,브라질
2018-08-01,BRA,101.5838,6.56,6.5,0.05999999999999961,,,브라질
2018-09-01,BRA,101.5576,6.56,6.5,0.05999999999999961,,,브라질
2018-10-01,BRA,101.6376,6.98,6.5,0.4800000000000004,,,브라질
2018-11-01,BRA,101.7967,6.98,6.5,0.4800000000000004,,,브라질
2018-12-01,BRA,101.9788,6.98,6.5,0.4800000000000004,,,브라질
2019-01-01,BRA,102.1364,7.03,6.5,0.5300000000000002,,,브라질
2019-02-01,BRA,102.2197,7.03,6.5,0.5300000000000002,,,브라질
2019-03-01,BRA,102.2308,7.03,6.5,0.5300000000000002,,,브라질
2019-04-01,BRA,102.2217,6.26,6.5,-0.2400000000000002,,,브라질
2019-05-01,BRA,102.2359,6.26,6.5,-0.2400000000000002,,,브라질
2019-06-01,BRA,102.3066,6.26,6.5,-0.2400000000000002,,,브라질
2019-07-01,BRA,102.4304,5.95,6.5,-0.5499999999999998,,,브라질
2019-08-01,BRA,102.5945,5.95,6.0,-0.04999999999999982,,,브라질
2019-09-01,BRA,102.7846,5.95,5.8,0.15000000000000036,,,브라질
2019-10-01,BRA,102.9602,5.57,5.48,0.08999999999999986,,,브라질
2019-11-01,BRA,103.0708,5.57,5.0,0.5700000000000003,,,브라질
2019-12-01,BRA,103.0368,5.57,4.68,0.8900000000000006,,,브라질
2020-01-01,BRA,102.8003,5.09,4.5,0.5899999999999999,,,브라질
2020-02-01,BRA,102.369,5.09,4.29,0.7999999999999998,,,브라질
2020-03-01,BRA,100.8682,5.09,4.04,1.0499999999999998,,,브라질
2020-04-01,BRA,93.1546,4.94,3.75,1.1900000000000004,,,브라질
2020-05-01,BRA,95.26189,4.94,3.15,1.7900000000000005,,,브라질
2020-06-01,BRA,100.5699,4.94,2.68,2.2600000000000002,,,브라질
2020-07-01,BRA,101.9782,4.91,2.25,2.66,,,브라질
2020-08-01,BRA,102.5123,4.91,2.04,2.87,,,브라질
2020-09-01,BRA,103.0629,4.91,2.0,2.91,,,브라질
2020-10-01,BRA,103.5375,4.55,2.0,2.55,,,브라질
2020-11-01,BRA,103.8832,4.55,2.0,2.55,,,브라질
2020-12-01,BRA,104.0725,4.55,2.0,2.55,,,브라질
2021-01-01,BRA,104.0869,4.39,2.0,2.3899999999999997,,,브라질
2021-02-01,BRA,103.9844,4.39,2.0,2.3899999999999997,,,브라질
2021-03-01,BRA,103.8695,4.39,2.34,2.05,,,브라질
2021-04-01,BRA,103.8203,4.61,2.75,1.8600000000000003,,,브라질
2021-05-01,BRA,103.8385,4.61,3.38,1.2300000000000004,,,브라질
2021-06-01,BRA,103.8592,4.61,3.85,0.7600000000000002,,,브라질
2021-07-01,BRA,103.7677,4.88,4.25,0.6299999999999999,,,브라질
2021-08-01,BRA,103.5062,4.88,5.12,-0.2400000000000002,,,브라질
2021-09-01,BRA,103.0868,4.88,5.52,-0.6399999999999997,,,브라질
2021-10-01,BRA,102.5693,5.32,6.44,-1.12,,,브라질
2021-11-01,BRA,102.0117,5.32,7.75,-2.4299999999999997,,,브라질
2021-12-01,BRA,101.4791,5.32,8.86,-3.539999999999999,,,브라질
2022-01-01,BRA,101.0242,6.08,9.25,-3.17,,,브라질
2022-02-01,BRA,100.6841,6.08,10.64,-4.5600000000000005,,,브라질
2022-03-01,BRA,100.4472,6.08,11.23,-5.15,,,브라질
2022-04-01,BRA,100.2794,6.82,11.75,-4.93,,,브라질
2022-05-01,BRA,100.1377,6.82,12.62,-5.799999999999999,,,브라질
2022-06-01,BRA,100.0126,6.82,13.0,-6.18,,,브라질
2022-07-01,BRA,99.90617,7.01,13.25,-6.24,,,브라질
2022-08-01,BRA,99.82257,7.01,13.7,-6.6899999999999995,,,브라질
2022-09-01,BRA,99.72182,7.01,13.75,-6.74,,,브라질
2022-10-01,BRA,99.57853,7.2,13.75,-6.55,,,브라질
2022-11-01,BRA,99.39456,7.2,13.75,-6.55,,,브라질
2022-12-01,BRA,99.21223,7.2,13.75,-6.55,,,브라질
2023-01-01,BRA,99.06925,7.37,13.75,-6.38,,,브라질
2023-02-01,BRA,98.99445,7.37,13.75,-6.38,,,브라질
2023-03-01,BRA,99.00362,7.37,13.75,-6.38,,,브라질
2023-04-01,BRA,99.09336,7.28,13.75,-6.47,,,브라질
2023-05-01,BRA,99.24418,7.28,13.75,-6.47,,,브라질
2023-06-01,BRA,99.42874,7.28,13.75,-6.47,,,브라질
2023-07-01,BRA,99.60444,7.0,13.75,-6.75,,,브라질
2023-08-01,BRA,99.76661,7.0,13.28,-6.279999999999999,,,브라질
2023-09-01,BRA,99.93434,7.0,13.08,-6.08,,,브라질
2023-10-01,BRA,100.1371,6.55,12.75,-6.2,,,브라질
2023-11-01,BRA,100.3869,6.55,12.27,-5.72,,,브라질
2023-12-01,BRA,100.6406,6.55,11.96,-5.410000000000001,,,브라질
2024-01-01,BRA,100.8574,6.53,11.75,-5.22,,,브라질
2024-02-01,BRA,101.0071,6.53,11.25,-4.72,,,브라질
2024-03-01,BRA,101.1075,6.53,11.07,-4.54,,,브라질
2024-04-01,BRA,101.1852,6.67,10.75,-4.08,,,브라질
2024-05-01,BRA,101.2628,6.67,10.56,-3.8900000000000006,,,브라질
2024-06-01,BRA,101.3442,6.67,10.5,-3.83,,,브라질
2024-07-01,BRA,101.4187,6.91,10.5,-3.59,,,브라질
2024-08-01,BRA,101.4431,6.91,10.5,-3.59,,,브라질
2024-09-01,BRA,101.3786,6.91,10.6,-3.6899999999999995,,,브라질
2024-10-01,BRA,101.2184,7.43,10.75,-3.3200000000000003,,,브라질
2024-11-01,BRA,100.9902,7.43,11.15,-3.7200000000000006,,,브라질
2024-12-01,BRA,100.7411,7.43,11.9,-4.470000000000001,,,브라질
2025-01-01,BRA,100.5166,7.97,12.31,-4.340000000000001,,,브라질
2025-02-01,BRA,100.357,7.97,13.25,-5.28,,,브라질
2025-03-01,BRA,100.2524,7.97,13.64,-5.670000000000001,,,브라질
2025-04-01,BRA,100.1763,8.65,14.25,-5.6,,,브라질
2025-05-01,BRA,100.107,8.65,14.63,-5.98,,,브라질
2025-06-01,BRA,100.0222,8.65,14.84,-6.1899999999999995,,,브라질
2025-07-01,BRA,99.96454,8.96,15.0,-6.039999999999999,,,브라질
2025-08-01,BRA,99.99933,8.96,15.0,-6.039999999999999,,,브라질
2025-09-01,BRA,100.1935,8.96,15.0,-6.039999999999999,,,브라질
2025-10-01,BRA,100.5788,9.07,15.0,-5.93,,,브라질
2025-11-01,BRA,101.1459,9.07,15.0,-5.93,,,브라질
2025-12-01,BRA,101.8262,9.07,15.0,-5.93,,,브라질
2026-01-01,BRA,102.5076,9.19,15.0,-5.8100000000000005,,,브라질
2026-02-01,BRA,103.0621,9.19,15.0,-5.8100000000000005,,,브라질
2026-03-01,BRA,103.3993,9.19,14.9,-5.710000000000001,,,브라질
2026-04-01,BRA,103.5153,9.13,14.75,-5.619999999999999,,,브라질
2026-05-01,BRA,103.4349,9.13,14.5,-5.369999999999999,,,브라질
2026-06-01,BRA,103.2271,9.13,14.39,-5.26,,,브라질
2026-07-01,BRA,102.942,9.14,14.25,-5.109999999999999,47.5,Trading Economics public headline table; underlying survey provider varies,브라질
2026-08-01,BRA,102.6276,9.14,14.06,-4.92,46.3,Trading Economics public headline table; underlying survey provider varies,브라질
2018-01-01,CHN,100.2759,3.91,4.85,-0.9399999999999995,,,중국
2018-02-01,CHN,100.1353,3.82,4.49,-0.6700000000000004,,,중국
2018-03-01,CHN,99.99881,3.74,4.8,-1.0599999999999996,,,중국
2018-04-01,CHN,99.85539,3.62,4.37,-0.75,,,중국
2018-05-01,CHN,99.68965,3.61,4.54,-0.9300000000000002,,,중국
2018-06-01,CHN,99.49026,3.48,4.63,-1.15,,,중국
2018-07-01,CHN,99.26197,3.48,3.93,-0.4500000000000002,,,중국
2018-08-01,CHN,99.02133,3.58,3.23,0.3500000000000001,,,중국
2018-09-01,CHN,98.78472,3.61,3.12,0.48999999999999977,,,중국
2018-10-01,CHN,98.55447,3.51,3.22,0.2899999999999996,,,중국
2018-11-01,CHN,98.34619,3.36,3.37,-0.010000000000000231,,,중국
2018-12-01,CHN,98.18289,3.23,3.87,-0.6400000000000001,,,중국
2019-01-01,CHN,98.09821,3.1037,3.24,-0.1363000000000003,,,중국
2019-02-01,CHN,98.10535,3.1731,2.91,0.26309999999999967,,,중국
2019-03-01,CHN,98.18616,3.0683,3.08,-0.011700000000000266,,,중국
2019-04-01,CHN,98.30573,3.3869,3.0,0.3868999999999998,,,중국
2019-05-01,CHN,98.43513,3.2751,3.15,0.1251000000000002,,,중국
2019-06-01,CHN,98.56641,3.2254,3.6,-0.37460000000000004,,,중국
2019-07-01,CHN,98.68015,3.1552,3.16,-0.0048000000000003595,,,중국
2019-08-01,CHN,98.7671,3.0573,3.11,-0.05269999999999975,,,중국
2019-09-01,CHN,98.83154,3.1411,3.3,-0.15890000000000004,,,중국
2019-10-01,CHN,98.88913,3.288,3.46,-0.17200000000000015,,,중국
2019-11-01,CHN,98.96763,3.165,3.33,-0.16500000000000004,,,중국
2019-12-01,CHN,99.07948,3.1365,3.49,-0.35350000000000037,,,중국
2020-01-01,CHN,95.03284,2.9932,3.67,-0.6768000000000001,,,중국
2020-02-01,CHN,87.10356,2.7376,2.98,-0.24239999999999995,,,중국
2020-03-01,CHN,85.58215,2.5899,2.55,0.03990000000000027,,,중국
2020-04-01,CHN,92.00968,2.538,2.32,0.21799999999999997,,,중국
2020-05-01,CHN,95.63435,2.7053,2.13,0.5752999999999999,,,중국
2020-06-01,CHN,98.96367,2.823,2.54,0.2829999999999999,,,중국
2020-07-01,CHN,99.92818,2.9664,2.76,0.20640000000000036,,,중국
2020-08-01,CHN,100.96,3.0177,2.97,0.047699999999999854,,,중국
2020-09-01,CHN,101.955,3.1482,2.99,0.1581999999999999,,,중국
2020-10-01,CHN,102.2795,3.181,3.18,0.0009999999999998899,,,중국
2020-11-01,CHN,102.4965,3.25,3.56,-0.31000000000000005,,,중국
2020-12-01,CHN,102.5902,3.1429,3.33,-0.18710000000000004,,,중국
2021-01-01,CHN,102.5697,3.1786,3.01,0.16860000000000008,,,중국
2021-02-01,CHN,102.4264,3.2798,3.25,0.029799999999999827,,,중국
2021-03-01,CHN,102.1834,3.1887,3.07,0.11870000000000003,,,중국
2021-04-01,CHN,101.867,3.164,2.82,0.3440000000000003,,,중국
2021-05-01,CHN,101.4987,3.045,2.84,0.20500000000000007,,,중국
2021-06-01,CHN,101.0963,3.0778,2.93,0.1477999999999997,,,중국
2021-07-01,CHN,100.6864,2.8363,2.82,0.016300000000000203,,,중국
2021-08-01,CHN,100.2991,2.845,2.86,-0.01499999999999968,,,중국
2021-09-01,CHN,99.9626,2.8776,2.77,0.10760000000000014,,,중국
2021-10-01,CHN,99.69056,2.9732,2.72,0.25319999999999965,,,중국
2021-11-01,CHN,99.46846,2.825,2.94,-0.11499999999999977,,,중국
2021-12-01,CHN,99.26083,2.7754,3.08,-0.3046000000000002,,,중국
2022-01-01,CHN,99.02723,2.6997,3.32,-0.6202999999999999,,,중국
2022-02-01,CHN,98.75631,2.775,3.2,-0.42500000000000027,,,중국
2022-03-01,CHN,98.47378,2.7878,3.17,-0.3822000000000001,,,중국
2022-04-01,CHN,98.21507,2.8386,2.99,-0.1514000000000002,,,중국
2022-05-01,CHN,98.00806,2.7426,2.81,-0.06740000000000013,,,중국
2022-06-01,CHN,97.87132,2.8205,2.76,0.06050000000000022,,,중국
2022-07-01,CHN,97.81039,2.756,2.79,-0.03400000000000025,,,중국
2022-08-01,CHN,97.84798,2.62,2.5,0.1200000000000001,,,중국
2022-09-01,CHN,97.9901,2.76,2.36,0.3999999999999999,,,중국
2022-10-01,CHN,98.23286,2.64,2.43,0.20999999999999996,,,중국
2022-11-01,CHN,98.58252,2.89,2.68,0.20999999999999996,,,중국
2022-12-01,CHN,99.03071,2.84,2.79,0.04999999999999982,,,중국
2023-01-01,CHN,99.53846,2.9,2.9,0.0,,,중국
2023-02-01,CHN,100.0521,2.9,2.94,-0.040000000000000036,,,중국
2023-03-01,CHN,100.5392,2.85,3.05,-0.19999999999999973,,,중국
2023-04-01,CHN,100.9792,2.78,2.89,-0.11000000000000032,,,중국
2023-05-01,CHN,101.3712,2.69,2.98,-0.29000000000000004,,,중국
2023-06-01,CHN,101.7185,2.64,2.81,-0.16999999999999993,,,중국
2023-07-01,CHN,101.9994,2.66,2.57,0.0900000000000003,,,중국
2023-08-01,CHN,102.1833,2.56,2.63,-0.06999999999999984,,,중국
2023-09-01,CHN,102.2493,2.68,2.64,0.040000000000000036,,,중국
2023-10-01,CHN,102.2011,2.69,2.73,-0.040000000000000036,,,중국
2023-11-01,CHN,102.0539,2.67,2.88,-0.20999999999999996,,,중국
2023-12-01,CHN,101.8348,2.56,3.02,-0.45999999999999996,,,중국
2024-01-01,CHN,101.5752,2.43,2.79,-0.3599999999999999,,,중국
2024-02-01,CHN,101.3046,2.34,2.69,-0.3500000000000001,,,중국
2024-03-01,CHN,101.0467,2.29,2.53,-0.23999999999999977,,,중국
2024-04-01,CHN,100.8198,2.3,2.49,-0.1900000000000004,,,중국
2024-05-01,CHN,100.6349,2.29,2.32,-0.029999999999999805,,,중국
2024-06-01,CHN,100.501,2.21,2.23,-0.020000000000000018,,,중국
2024-07-01,CHN,100.4373,2.15,2.21,-0.06000000000000005,,,중국
2024-08-01,CHN,100.4574,2.17,2.04,0.1299999999999999,,,중국
2024-09-01,CHN,100.566,2.15,2.06,0.08999999999999986,,,중국
2024-10-01,CHN,100.7373,2.15,2.1,0.04999999999999982,,,중국
2024-11-01,CHN,100.9119,2.02,2.04,-0.020000000000000018,,,중국
2024-12-01,CHN,101.049,1.68,2.0,-0.32000000000000006,,,중국
2025-01-01,CHN,101.1221,1.63,1.94,-0.31000000000000005,,,중국
2025-02-01,CHN,101.1245,1.72,1.99,-0.27,,,중국
2025-03-01,CHN,101.0552,1.81,2.14,-0.33000000000000007,,,중국
2025-04-01,CHN,100.9252,1.62,2.02,-0.3999999999999999,,,중국
2025-05-01,CHN,100.7597,1.67,1.83,-0.16000000000000014,,,중국
2025-06-01,CHN,100.5725,1.65,1.79,-0.14000000000000012,,,중국
2025-07-01,CHN,100.3664,1.7,1.78,-0.08000000000000007,,,중국
2025-08-01,CHN,100.1463,1.84,1.66,0.18000000000000016,,,중국
2025-09-01,CHN,99.91358,1.86,1.68,0.18000000000000016,,,중국
2025-10-01,CHN,99.67773,1.8,1.69,0.1100000000000001,,,중국
2025-11-01,CHN,99.45992,1.84,1.66,0.18000000000000016,,,중국
2025-12-01,CHN,99.26661,1.85,1.69,0.16000000000000014,,,중국
2026-01-01,CHN,99.10379,1.81,1.75,0.06000000000000005,,,중국
2026-02-01,CHN,98.96902,1.78,1.71,0.07000000000000006,,,중국
2026-03-01,CHN,98.84533,1.82,1.7,0.1200000000000001,,,중국
2026-04-01,CHN,98.71164,1.75,1.64,0.1100000000000001,,,중국
2026-05-01,CHN,98.56465,1.71,1.51,0.19999999999999996,,,중국
2026-06-01,CHN,98.40793,1.73,1.51,0.21999999999999997,,,중국
2026-07-01,CHN,98.24941,1.71,1.54,0.16999999999999993,50.9,Trading Economics public headline table; underlying survey provider varies,중국
2026-08-01,CHN,98.10458,,,,51.5,Trading Economics public headline table; underlying survey provider varies,중국
2018-01-01,EUR,101.2868,0.4745454,-0.3284545,0.8029999,,,유럽
2018-02-01,EUR,101.1937,0.659,-0.3285,0.9875,,,유럽
2018-03-01,EUR,101.0825,0.5295238,-0.3279048,0.8574286,,,유럽
2018-04-01,EUR,100.9618,0.48,-0.32845,0.80845,,,유럽
2018-05-01,EUR,100.8308,0.45,-0.3252273,0.7752273000000001,,,유럽
2018-06-01,EUR,100.6813,0.3271429,-0.3220476,0.6491905,,,유럽
2018-07-01,EUR,100.5091,0.2745455,-0.3207273,0.5952728,,,유럽
2018-08-01,EUR,100.3107,0.2908696,-0.319,0.6098696,,,유럽
2018-09-01,EUR,100.0914,0.3705,-0.31885,0.68935,,,유럽
2018-10-01,EUR,99.87028,0.3990909,-0.3176957,0.7167866,,,유럽
2018-11-01,EUR,99.66339,0.3140909,-0.3163636,0.6304545,,,유럽
2018-12-01,EUR,99.48167,0.1870588,-0.3118947,0.49895350000000005,,,유럽
2019-01-01,EUR,99.33972,0.1327273,-0.308,0.4407273,,,유럽
2019-02-01,EUR,99.24088,0.0555,-0.30845,0.36395,,,유럽
2019-03-01,EUR,99.17075,0.01095238,-0.3091905,0.32014287999999996,,,유럽
2019-04-01,EUR,99.11547,-0.0395,-0.31045,0.27095,,,유럽
2019-05-01,EUR,99.06453,-0.1345455,-0.3118636,0.1773181,,,유럽
2019-06-01,EUR,99.0108,-0.3152632,-0.3289,0.013636800000000004,,,유럽
2019-07-01,EUR,98.96973,-0.3882609,-0.3648696,-0.023391300000000004,,,유럽
2019-08-01,EUR,98.95211,-0.6490909,-0.4076818,-0.24140910000000004,,,유럽
2019-09-01,EUR,98.95872,-0.5947619,-0.4175714,-0.17719049999999997,,,유럽
2019-10-01,EUR,98.99623,-0.4695455,-0.4128696,-0.0566759,,,유럽
2019-11-01,EUR,99.06329,-0.352381,-0.4012857,0.04890470000000002,,,유럽
2019-12-01,EUR,99.14432,-0.2994444,-0.3947,0.0952556,,,유럽
2020-01-01,EUR,99.2301,-0.3136364,-0.3911364,0.07750000000000001,,,유럽
2020-02-01,EUR,99.31285,-0.466,-0.40885,-0.057150000000000034,,,유럽
2020-03-01,EUR,95.53466,-0.5413637,-0.4166364,-0.12472729999999999,,,유럽
2020-04-01,EUR,89.18449,-0.4495,-0.25405,-0.19545,,,유럽
2020-05-01,EUR,92.3289,-0.5165,-0.27195,-0.24454999999999993,,,유럽
2020-06-01,EUR,96.67812,-0.4342857,-0.376,-0.058285699999999996,,,유럽
2020-07-01,EUR,98.49596,-0.5230435,-0.4441304,-0.07891310000000001,,,유럽
2020-08-01,EUR,98.91208,-0.5233333,-0.4797143,-0.04361900000000002,,,유럽
2020-09-01,EUR,98.9118,-0.5240909,-0.4913636,-0.032727300000000015,,,유럽
2020-10-01,EUR,98.98753,-0.6072727,-0.5091364,-0.09813629999999995,,,유럽
2020-11-01,EUR,99.11698,-0.6147619,-0.5208571,-0.09390480000000001,,,유럽
2020-12-01,EUR,99.53796,-0.6185,-0.5380909,-0.08040910000000001,,,유럽
2021-01-01,EUR,99.6876,-0.5835,-0.54715,-0.03634999999999999,,,유럽
2021-02-01,EUR,100.146,-0.4455,-0.5411,0.09560000000000002,,,유럽
2021-03-01,EUR,100.8247,-0.3647826,-0.539087,0.17430439999999997,,,유럽
2021-04-01,EUR,101.3796,-0.325,-0.53815,0.21315,,,유럽
2021-05-01,EUR,101.8787,-0.2235,-0.5400952,0.31659519999999997,,,유럽
2021-06-01,EUR,102.2673,-0.2886364,-0.5429091,0.2542727,,,유럽
2021-07-01,EUR,102.4892,-0.4513636,-0.5448182,0.09345460000000005,,,유럽
2021-08-01,EUR,102.5681,-0.5386364,-0.5475909,0.008954499999999976,,,유럽
2021-09-01,EUR,102.533,-0.3627273,-0.5450455,0.18231819999999999,,,유럽
2021-10-01,EUR,102.4061,-0.2042857,-0.5498095,0.34552379999999994,,,유럽
2021-11-01,EUR,102.1961,-0.3136364,-0.5673636,0.2537272,,,유럽
2021-12-01,EUR,101.8951,-0.3842857,-0.5819565,0.19767079999999998,,,유럽
2022-01-01,EUR,101.4905,-0.1147619,-0.5601429,0.445381,,,유럽
2022-02-01,EUR,100.9927,0.15,-0.5315,0.6815,,,유럽
2022-03-01,EUR,100.4483,0.2817391,-0.4954348,0.7771739,,,유럽
2022-04-01,EUR,99.92489,0.7463158,-0.4478947,1.1942105,,,유럽
2022-05-01,EUR,99.44552,0.9527273,-0.3857273,1.3384546,,,유럽
2022-06-01,EUR,99.01348,1.445,-0.2392273,1.6842273,,,유럽
2022-07-01,EUR,98.64552,1.081905,0.036619,1.045286,,,유럽
2022-08-01,EUR,98.36316,1.034348,0.3947391,0.6396089,,,유럽
2022-09-01,EUR,98.17898,1.795455,1.010864,0.784591,,,유럽
2022-10-01,EUR,98.12153,2.186667,1.427667,0.7589999999999999,,,유럽
2022-11-01,EUR,98.18318,2.066364,1.825227,0.24113700000000016,,,유럽
2022-12-01,EUR,98.32336,2.085238,2.063476,0.021761999999999837,,,유럽
2023-01-01,EUR,98.49611,2.192727,2.344864,-0.15213699999999974,,,유럽
2023-02-01,EUR,98.66719,2.3705,2.64035,-0.26985000000000037,,,유럽
2023-03-01,EUR,98.80211,2.383478,2.910565,-0.5270869999999999,,,유럽
2023-04-01,EUR,98.89147,2.359444,3.179444,-0.8200000000000003,,,유럽
2023-05-01,EUR,98.92764,2.342273,3.371727,-1.0294539999999999,,,유럽
2023-06-01,EUR,98.92994,2.376364,3.535864,-1.1595,,,유럽
2023-07-01,EUR,98.92369,2.456667,3.671809,-1.2151420000000002,,,유럽
2023-08-01,EUR,98.93269,2.545652,3.780304,-1.234652,,,유럽
2023-09-01,EUR,98.96465,2.661429,3.880048,-1.218619,,,유럽
2023-10-01,EUR,99.0168,2.823182,3.967636,-1.144454,,,유럽
2023-11-01,EUR,99.08554,2.601364,3.971636,-1.3702720000000004,,,유럽
2023-12-01,EUR,99.1648,2.102105,3.934895,-1.8327900000000001,,,유럽
2024-01-01,EUR,99.24424,2.174546,3.925273,-1.750727,,,유럽
2024-02-01,EUR,99.32594,2.331905,3.923191,-1.5912860000000002,,,유럽
2024-03-01,EUR,99.41277,2.3495,3.9231,-1.5735999999999999,,,유럽
2024-04-01,EUR,99.49556,2.445714,3.885333,-1.439619,,,유럽
2024-05-01,EUR,99.56731,2.519546,3.812682,-1.293136,,,유럽
2024-06-01,EUR,99.6151,2.4845,3.7245,-1.2399999999999998,,,유럽
2024-07-01,EUR,99.63368,2.458261,3.684826,-1.2265650000000003,,,유럽
2024-08-01,EUR,99.62317,2.207727,3.547591,-1.339864,,,유럽
2024-09-01,EUR,99.59338,2.167143,3.433714,-1.2665710000000003,,,유럽
2024-10-01,EUR,99.56073,2.229565,3.166609,-0.9370439999999998,,,유럽
2024-11-01,EUR,99.54087,2.305714,3.006762,-0.7010480000000001,,,유럽
2024-12-01,EUR,99.54589,2.178889,2.8246,-0.6457110000000004,,,유럽
2025-01-01,EUR,99.58678,2.483636,2.704273,-0.22063699999999997,,,유럽
2025-02-01,EUR,99.66504,2.4055,2.52495,-0.11945000000000006,,,유럽
2025-03-01,EUR,99.76207,2.741429,2.442429,0.29899999999999993,,,유럽
2025-04-01,EUR,99.8809,2.5105,2.2494,0.2610999999999999,,,유럽
2025-05-01,EUR,100.0222,2.562857,2.087238,0.475619,,,유럽
2025-06-01,EUR,100.1694,2.519048,1.983619,0.5354290000000002,,,유럽
2025-07-01,EUR,100.3141,2.631304,1.986348,0.6449560000000001,,,유럽
2025-08-01,EUR,100.455,2.673333,2.021095,0.6522380000000001,,,유럽
2025-09-01,EUR,100.588,2.693182,2.027273,0.6659090000000001,,,유럽
2025-10-01,EUR,100.7008,2.617826,2.034435,0.5833909999999998,,,유럽
2025-11-01,EUR,100.7727,2.6575,2.04165,0.61585,,,유럽
2025-12-01,EUR,100.8013,2.81421,2.048429,0.765781,,,유럽
2026-01-01,EUR,100.7852,2.806667,2.027727,0.77894,,,유럽
2026-02-01,EUR,100.7283,2.745,2.0113,0.7337000000000002,,,유럽
2026-03-01,EUR,100.6478,2.91,2.109409,0.8005910000000003,,,유럽
2026-04-01,EUR,100.5796,3.001,2.1753,0.8256999999999999,,,유럽
2026-05-01,EUR,100.5634,3.0465,2.2261,0.8203999999999998,,,유럽
2026-06-01,EUR,100.6061,2.964091,2.339,0.6250909999999998,,,유럽
2026-07-01,EUR,100.6977,3.070435,2.425391,0.645044,51.9,Trading Economics public headline table; underlying survey provider varies,유럽
2026-08-01,EUR,100.8142,3.18,2.513143,0.6668570000000003,52.7,Trading Economics public headline table; underlying survey provider varies,유럽
2026-09-01,EUR,,,,,52.7,Trading Economics public headline table; underlying survey provider varies,유럽
2018-01-01,GBR,100.427,1.3931,0.5225,0.8706,,,영국
2018-02-01,GBR,100.301,1.6034,0.54683,1.0565699999999998,,,영국
2018-03-01,GBR,100.1952,1.508,0.62842,0.87958,,,영국
2018-04-01,GBR,100.1083,1.5108,0.75629,0.7545099999999999,,,영국
2018-05-01,GBR,100.0191,1.5016,0.64355,0.8580500000000001,,,영국
2018-06-01,GBR,99.87972,1.4229,0.63868,0.78422,,,영국
2018-07-01,GBR,99.67406,1.3739,0.74619,0.6277099999999999,,,영국
2018-08-01,GBR,99.39796,1.3991,0.80519,0.59391,,,영국
2018-09-01,GBR,99.05118,1.5023,0.80093,0.7013699999999999,,,영국
2018-10-01,GBR,98.68851,1.5462,0.80618,0.74002,,,영국
2018-11-01,GBR,98.35084,1.4541,0.87483,0.57927,,,영국
2018-12-01,GBR,98.07585,1.3125,0.90444,0.40806,,,영국
2019-01-01,GBR,97.89366,1.3221,0.91822,0.40388,,,영국
2019-02-01,GBR,97.80859,1.239,0.87598,0.3630200000000001,,,영국
2019-03-01,GBR,97.7889,1.19,0.84,0.35,,,영국
2019-04-01,GBR,97.80656,1.1906,0.82,0.37060000000000015,,,영국
2019-05-01,GBR,97.84045,1.13,0.8,0.32999999999999985,,,영국
2019-06-01,GBR,97.86692,0.919,0.78,0.139,,,영국
2019-07-01,GBR,97.88226,0.8304,0.77,0.06040000000000001,,,영국
2019-08-01,GBR,97.88332,0.5776,0.76,-0.1824,,,영국
2019-09-01,GBR,97.88437,0.5981,0.77,-0.17190000000000005,,,영국
2019-10-01,GBR,97.93341,0.6373,0.78,-0.14270000000000005,,,영국
2019-11-01,GBR,98.07613,0.765,0.79,-0.025000000000000022,,,영국
2019-12-01,GBR,98.31683,0.8308,0.79,0.04079999999999995,,,영국
2020-01-01,GBR,98.6524,0.7235,0.74,-0.01649999999999996,,,영국
2020-02-01,GBR,99.07539,0.633,0.75,-0.11699999999999999,,,영국
2020-03-01,GBR,95.80862,0.4609,0.53,-0.06910000000000005,,,영국
2020-04-01,GBR,86.99872,0.3577,0.65,-0.2923,,,영국
2020-05-01,GBR,89.52839,0.2743,0.33,-0.05570000000000003,,,영국
2020-06-01,GBR,94.90937,0.278,0.19,0.08800000000000002,,,영국
2020-07-01,GBR,99.31066,0.2094,0.1,0.1094,,,영국
2020-08-01,GBR,99.37765,0.2717,0.07,0.2017,,,영국
2020-09-01,GBR,98.47144,0.273,0.06,0.21300000000000002,,,영국
2020-10-01,GBR,97.95453,0.3058,0.05,0.2558,,,영국
2020-11-01,GBR,97.90022,0.3836,0.04,0.3436,,,영국
2020-12-01,GBR,99.01193,0.3224,0.03,0.2924,,,영국
2021-01-01,GBR,98.61559,0.3672,0.03,0.33720000000000006,,,영국
2021-02-01,GBR,99.39174,0.6222,0.05,0.5721999999999999,,,영국
2021-03-01,GBR,100.6189,0.8456,0.08,0.7656000000000001,,,영국
2021-04-01,GBR,101.3165,0.8515,0.09,0.7615000000000001,,,영국
2021-05-01,GBR,101.8275,0.9058,0.08,0.8258000000000001,,,영국
2021-06-01,GBR,102.1829,0.8549,0.08,0.7749,,,영국
