as_of,ticker,sector,benchmark,return_21,benchmark_return_21,excess_21,freq_21,magnitude_21,return_63,benchmark_return_63,excess_63,freq_63,magnitude_63,return_126,benchmark_return_126,excess_126,freq_126,magnitude_126,return_252,benchmark_return_252,excess_252,freq_252,magnitude_252,return_756,benchmark_return_756,excess_756,freq_756,magnitude_756,return_12_1,benchmark_return_12_1,excess_12_1,return_12_7,benchmark_return_12_7,excess_12_7,consistency_12m,monthly_rel_magnitude_12m,prior_drawdown_252_ex63,benchmark_prior_drawdown_252_ex63,benchmark_current_drawdown,rebound_63,benchmark_rebound_63,rank_21,rank_63,rank_126,rank_252,rank_756,rank_12_1,rank_12_7,rank_consistency_12m,rank_prior_drawdown,rank_rebound_63,bounce_flag_research,old_leader_failure_flag,rank_improvement_126_to_63
2020-11-30,VGK,europe,VT,0.1602011460160362,0.11255946144179974,0.047641684574236454,0.7142857142857143,0.0020315538485953613,0.0665826168885304,0.06842738231840517,-0.0018447654298747729,0.6190476190476191,-3.1481163078253594e-06,0.15937584239787128,0.20021061471812018,-0.0408347723202489,0.5634920634920635,-0.0002502419923126662,0.04922678250013224,0.1494466082848771,-0.10021982578474486,0.5,-0.00034373157946584445,0.08169361059247948,0.29277419808898486,-0.21108058749650538,0.4748677248677249,-0.00022968774919408436,-0.0956509687108772,0.03315521383034614,-0.12880618254122334,-0.1901565453338716,-0.13424490780053555,-0.055911637533336056,0.3333333333333333,-0.007382273403190105,-0.3712980662392489,-0.3423621624653388,-0.011251001414866235,0.0665826168885304,0.06842738231840517,1,5,6,7,6,7,7,7,2,5,False,False,1
2020-11-30,EWJ,japan,VT,0.099180562959025,0.11255946144179974,-0.013378898482774737,0.47619047619047616,-0.0005395623462868313,0.10978969968555252,0.06842738231840517,0.04136231736714735,0.4603174603174603,0.000582558209671507,0.14869000720371628,0.20021061471812018,-0.051520607514403904,0.46825396825396826,-0.0003638982660968184,0.10508638674471182,0.1494466082848771,-0.04436022154016528,0.44047619047619047,-0.00024205641004876056,0.12974437554776697,0.29277419808898486,-0.1630298225412179,0.4695767195767196,-0.00020584169660287823,0.005372933242003608,0.03315521383034614,-0.027782280588342534,-0.1341633100281282,-0.13424490780053555,8.159777240734911e-05,0.4166666666666667,-0.002463482585594229,-0.2831316510394516,-0.3423621624653388,-0.011251001414866235,0.10978969968555252,0.06842738231840517,5,2,7,5,4,5,4,5,6,2,False,False,5
2020-11-30,EWY,south_korea,VT,0.15159723497893673,0.11255946144179974,0.039037773537137,0.7142857142857143,0.0016944402628299702,0.21166942779645592,0.06842738231840517,0.14324204547805075,0.6666666666666666,0.0020091923592491464,0.3578532997455435,0.20021061471812018,0.1576426850274233,0.5952380952380952,0.0010238340680241167,0.33554811922845373,0.1494466082848771,0.18610151094357663,0.5634920634920635,0.0007111234214102162,0.06354451039474629,0.29277419808898486,-0.22922968769423857,0.49206349206349204,-0.00018571024054749022,0.15973543411024393,0.03315521383034614,0.1265802202798978,-0.1289750880224103,-0.13424490780053555,0.00526981977812524,0.6666666666666666,0.013133194074700668,-0.3919487240313081,-0.3423621624653388,-0.011251001414866235,0.21166942779645592,0.06842738231840517,2,1,1,2,7,2,3,1,1,1,False,False,0
2020-11-30,MCHI,china,VT,0.009103613417296152,0.11255946144179974,-0.10345584802450358,0.3333333333333333,-0.004571639348614777,0.05498994655958822,0.06842738231840517,-0.013437435758816951,0.47619047619047616,-0.00017025198260487182,0.26293096562215434,0.20021061471812018,0.06272035090403416,0.5238095238095238,0.00045574551815917287,0.35526237031381136,0.1494466082848771,0.20581576202893426,0.5317460317460317,0.000627244907673302,0.21750607107426734,0.29277419808898486,-0.07526812701471752,0.5026455026455027,-4.01756992541242e-05,0.3430358907587894,0.03315521383034614,0.30988067692844323,-0.02400063123695395,-0.13424490780053555,0.1102442765635816,0.5833333333333334,0.015503664901671765,-0.22750073202503973,-0.3423621624653388,-0.011251001414866235,0.05498994655958822,0.06842738231840517,7,7,2,1,2,1,1,2,7,7,False,True,-5
2020-12-31,VTI,us,VT,0.03364237307602469,0.03393914501636153,-0.0002967719403368374,0.5714285714285714,-1.1945419310763338e-05,0.1380120289835114,0.1457406724911201,-0.007728643507608712,0.49206349206349204,-0.00010230291165507363,0.24142722457006127,0.23193060265431287,0.009496621915748404,0.5238095238095238,6.888248780652383e-05,0.20078072110306588,0.15419158424105284,0.04658913686201305,0.5317460317460317,0.00017795445616482065,0.49926625586468787,0.33414749365459695,0.16511876221009092,0.541005291005291,0.00016562147688551886,0.1616984291478425,0.11630514213947118,0.04539328700837131,-0.035418914571258786,-0.06721669479691905,0.031797780225660266,0.5833333333333334,0.0032012616880827127,-0.3500027752054382,-0.3423621624653388,0.0,0.1380120289835114,0.1457406724911201,4,6,2,3,1,3,2,2,4,6,False,False,-4
2020-12-31,VEA,developed_ex_us,VT,0.03405537842384199,0.03393914501636153,0.0001162334074804594,0.5238095238095238,1.2339598800521173e-05,0.15771994547007728,0.1457406724911201,0.011979272978957178,0.5238095238095238,0.00017530035791051948,0.21802734294280968,0.23193060265431287,-0.01390325971150319,0.5,-8.47257839670815e-05,0.08824668661083135,0.15419158424105284,-0.06594489763022149,0.44841269841269843,-0.00024694090900101705,0.14695180466397728,0.33414749365459695,-0.18719568899061967,0.4470899470899471,-0.00020740962806934987,0.05240658219832506,0.11630514213947118,-0.06389855994114613,-0.09977258576763848,-0.06721669479691905,-0.032555890970719426,0.4166666666666667,-0.0049537814865365055,-0.3526920527972036,-0.3423621624653388,0.0,0.15771994547007728,0.1457406724911201,3,2,5,6,6,6,5,6,3,2,True,False,3
2020-12-31,VWO,emerging_markets,VT,0.03837902891886702,0.03393914501636153,0.004439883902505493,0.42857142857142855,0.00022524945566599052,0.15573809344420142,0.1457406724911201,0.009997420953081315,0.4603174603174603,0.0001441826406018676,0.23886125007557601,0.23193060265431287,0.0069306474212631475,0.49206349206349204,5.9728957051599864e-05,0.12494135900438064,0.15419158424105284,-0.0292502252366722,0.5158730158730159,-0.0001030029118097324,0.1854665024787423,0.33414749365459695,-0.14868099117585465,0.503968253968254,-0.00014092620228597932,0.08336294134872912,0.11630514213947118,-0.03294220079074206,-0.12289853186217026,-0.06721669479691905,-0.055681837065251205,0.5,-0.0005755828717186976,-0.335289103727644,-0.3423621624653388,0.0,0.15573809344420142,0.1457406724911201,2,3,3,5,4,5,7,3,5,3,False,False,0
2020-12-31,VGK,europe,VT,0.030704609602696165,0.03393914501636153,-0.0032345354136653626,0.5238095238095238,-0.0001359559426840708,0.15437334924581436,0.1457406724911201,0.008632676754694257,0.5714285714285714,0.000149856273022944,0.19825879562210735,0.23193060265431287,-0.033671807032205514,0.5714285714285714,-0.00019567075141862272,0.05211938495080548,0.15419158424105284,-0.10207219929024736,0.503968253968254,-0.00034780111149203724,0.1274154776416172,0.33414749365459695,-0.20673201601297975,0.4801587301587302,-0.00021600512405787597,0.020776830867540008,0.11630514213947118,-0.09552831127193118,-0.11741831565033234,-0.06721669479691905,-0.05020162085341329,0.3333333333333333,-0.007643936106273101,-0.3712980662392489,-0.3423621624653388,0.0,0.15437334924581436,0.1457406724911201,6,4,6,7,7,7,6,7,2,4,False,False,2
2020-12-31,EWJ,japan,VT,0.03219183494133593,0.03393914501636153,-0.0017473100750255988,0.38095238095238093,-7.327478500688109e-05,0.14802506244910507,0.1457406724911201,0.002284389957984967,0.4444444444444444,3.3054569212838857e-05,0.2293879229582363,0.23193060265431287,-0.0025426796960765774,0.4603174603174603,-2.0319990230748934e-05,0.14205746669489616,0.15419158424105284,-0.012134117546156675,0.44841269841269843,-0.00012686024777371096,0.18297455293937825,0.33414749365459695,-0.1511729407152187,0.4669312169312169,-0.00018646826625422447,0.10643915988717767,0.11630514213947118,-0.009865982252293515,-0.04961589520639731,-0.06721669479691905,0.017600799590521743,0.5,-6.209064625510112e-05,-0.2831316510394516,-0.3423621624653388,0.0,0.14802506244910507,0.1457406724911201,5,5,4,4,5,4,3,3,6,5,False,False,-1
2020-12-31,EWY,south_korea,VT,0.11298596425871343,0.03393914501636153,0.0790468192423519,0.5714285714285714,0.003598210790741222,0.31363042896877724,0.1457406724911201,0.16788975647765714,0.6031746031746031,0.0022200577498561525,0.485061612528747,0.23193060265431287,0.25313100987443415,0.6190476190476191,0.0015290109205750536,0.3947683942412654,0.15419158424105284,0.24057681000021258,0.5674603174603174,0.000870518023090448,0.19875089216930264,0.33414749365459695,-0.1353966014852943,0.4973544973544973,-6.75221066421032e-05,0.25317698428499824,0.11630514213947118,0.13687184214552706,-0.05694062077346096,-0.06721669479691905,0.010276074023458093,0.6666666666666666,0.01569772448508801,-0.3919487240313081,-0.3423621624653388,0.0,0.31363042896877724,0.1457406724911201,1,1,1,1,3,1,4,1,1,1,False,False,0
2020-12-31,MCHI,china,VT,0.014285156481301131,0.03393914501636153,-0.019653988535060396,0.42857142857142855,-0.0008586399276507574,0.09003456709284241,0.1457406724911201,-0.055706105398277694,0.42857142857142855,-0.0007488915443074899,0.19561984448171832,0.23193060265431287,-0.03631075817259455,0.49206349206349204,-0.0001688751844058605,0.23650066104959766,0.15419158424105284,0.08230907680854482,0.5079365079365079,0.0002475821657298013,0.2680859413007095,0.33414749365459695,-0.06606155235388744,0.5013227513227513,-2.8353323034845853e-05,0.21908582921512298,0.11630514213947118,0.1027806870756518,-0.02868798328217992,-0.06721669479691905,0.038528711514739133,0.5,0.00935029100188949,-0.22750073202503973,-0.3423621624653388,0.0,0.09003456709284241,0.1457406724911201,7,7,7,2,2,2,1,3,7,7,False,True,0
