as_of,ticker,sector,benchmark,return_21,benchmark_return_21,excess_21,freq_21,magnitude_21,return_63,benchmark_return_63,excess_63,freq_63,magnitude_63,return_126,benchmark_return_126,excess_126,freq_126,magnitude_126,return_252,benchmark_return_252,excess_252,freq_252,magnitude_252,return_756,benchmark_return_756,excess_756,freq_756,magnitude_756,return_12_1,benchmark_return_12_1,excess_12_1,return_12_7,benchmark_return_12_7,excess_12_7,consistency_12m,monthly_rel_magnitude_12m,prior_drawdown_252_ex63,benchmark_prior_drawdown_252_ex63,benchmark_current_drawdown,rebound_63,benchmark_rebound_63,rank_21,rank_63,rank_126,rank_252,rank_756,rank_12_1,rank_12_7,rank_consistency_12m,rank_prior_drawdown,rank_rebound_63,bounce_flag_research,old_leader_failure_flag,rank_improvement_126_to_63
2022-07-29,EXI,industrials,VT,0.09473778157227919,0.061751410611177615,0.032986370961101574,0.6666666666666666,0.0014729860608318729,-0.018842318725133755,-0.037726518265293385,0.01888419954015963,0.5873015873015873,0.00029730134324459614,-0.06356599598879586,-0.06671216449677986,0.003146168507983993,0.5317460317460317,1.4163056636560538e-05,-0.12045368879883733,-0.11055443117044994,-0.009899257628387392,0.5,-4.84731015144696e-05,0.20384080364073776,0.28034523447924165,-0.07650443083850389,0.47619047619047616,-7.06843975204337e-05,-0.19656896290000625,-0.16228454236989687,-0.03428442053010938,0.017056691617548303,0.039758890414983705,-0.022702198797435402,0.3333333333333333,-0.0010142403790059744,-0.14414922782135908,-0.13748617888255588,-0.14964814672192828,-0.018842318725133755,-0.037726518265293385,3,5,6,8,7,8,9,9,6,5,False,False,1
2022-07-29,IXC,energy,VT,0.05439207133706847,0.061751410611177615,-0.007359339274109145,0.5714285714285714,-0.00016924705837814295,0.015946525343866647,-0.037726518265293385,0.05367304360916003,0.5555555555555556,0.00104540150655845,0.14982377142057013,-0.06671216449677986,0.21653593591735,0.5634920634920635,0.001771766503332708,0.4992022643348959,-0.11055443117044994,0.6097566955053458,0.5515873015873016,0.0021745877106632305,0.33454491350990434,0.28034523447924165,0.054199679030662695,0.47619047619047616,0.0002500852589117295,0.4218641291884586,-0.16228454236989687,0.5841486715583555,0.12878820496909693,0.039758890414983705,0.08902931455411323,0.6666666666666666,0.048389389447746824,-0.1570962741435704,-0.13748617888255588,-0.14964814672192828,0.015946525343866647,-0.037726518265293385,5,1,1,1,3,1,1,2,4,1,False,False,0
2022-07-29,MXI,materials,VT,0.0194251089474482,0.061751410611177615,-0.042326301663729415,0.47619047619047616,-0.0018914460866075549,-0.1164048461955508,-0.037726518265293385,-0.07867832793025742,0.49206349206349204,-0.0013239642409551325,-0.09243018641933021,-0.06671216449677986,-0.02571802192255035,0.5634920634920635,-0.0002120400222464205,-0.14061730120231042,-0.11055443117044994,-0.030062870031860478,0.5317460317460317,-0.0001227575583510702,0.30374397784145235,0.28034523447924165,0.023398743362210705,0.4973544973544973,4.7738303709930946e-05,-0.156992807755149,-0.16228454236989687,0.005291734614747856,-0.015594613738668217,0.039758890414983705,-0.05535350415365192,0.5833333333333334,-0.0022309553192204254,-0.11513687822570529,-0.13748617888255588,-0.14964814672192828,-0.1164048461955508,-0.037726518265293385,10,11,8,9,4,7,10,3,7,11,False,False,-3
2022-07-29,RXI,consumer_discretionary,VT,0.09933937925517267,0.061751410611177615,0.03758796864399505,0.7142857142857143,0.001721166486131758,-0.018320574363225317,-0.037726518265293385,0.019405943902068068,0.5396825396825397,0.0004336318556289676,-0.10140025959228505,-0.06671216449677986,-0.03468809509550519,0.47619047619047616,-0.00018957003116409115,-0.16797345521085094,-0.11055443117044994,-0.057419024040401,0.49206349206349204,-0.00019592873290771642,0.21155794701475616,0.28034523447924165,-0.06878728746448548,0.48148148148148145,-4.383745374181923e-05,-0.2431576995332725,-0.16228454236989687,-0.08087315716337562,0.0419984050737614,0.039758890414983705,0.002239514658777697,0.3333333333333333,-0.0046444882040272235,-0.24968154925563135,-0.13748617888255588,-0.14964814672192828,-0.018320574363225317,-0.037726518265293385,2,4,9,10,6,10,8,9,2,4,False,False,5
2022-07-29,KXI,consumer_staples,VT,0.036793861300029373,0.061751410611177615,-0.02495754931114824,0.5238095238095238,-0.0011749325099877123,-0.04683666475444337,-0.037726518265293385,-0.009110146489149984,0.4603174603174603,-0.0002097534984840824,-0.02287301681584375,-0.06671216449677986,0.04383914768093611,0.49206349206349204,0.00031317378758808376,-0.006883103318618078,-0.11055443117044994,0.10367132785183186,0.5079365079365079,0.00040579075043231265,0.19068978540692272,0.28034523447924165,-0.08965544907231893,0.47883597883597884,-0.0001363840657100955,-0.04212695141142242,-0.16228454236989687,0.12015759095847445,0.055875053964097976,0.039758890414983705,0.01611616354911427,0.5833333333333334,0.009482774405215805,-0.10765219173543894,-0.13748617888255588,-0.14964814672192828,-0.04683666475444337,-0.037726518265293385,7,7,4,3,8,3,4,3,8,7,False,False,-3
2022-07-29,IXJ,health_care,VT,0.029379223420371137,0.061751410611177615,-0.03237218719080648,0.5714285714285714,-0.0014897273072112343,-0.011167133299212595,-0.037726518265293385,0.02655938496608079,0.5555555555555556,0.0003853612384754522,0.02789902548832668,-0.06671216449677986,0.09461118998510654,0.5555555555555556,0.00072884835549437,-0.016157785118530277,-0.11055443117044994,0.09439664605191966,0.503968253968254,0.0003782207029684296,0.4214519275811095,0.28034523447924165,0.14110669310186785,0.5,0.00011216763297226927,-0.04423734956257741,-0.16228454236989687,0.11804719280731946,0.051557382424196385,0.039758890414983705,0.01179849200921268,0.5833333333333334,0.00835837459515934,-0.10592001505893034,-0.13748617888255588,-0.14964814672192828,-0.011167133299212595,-0.037726518265293385,9,2,3,4,2,4,6,3,9,2,False,False,1
2022-07-29,JXI,utilities,VT,0.05100004901743049,0.061751410611177615,-0.010751361593747122,0.47619047619047616,-0.0004731685468640884,-0.013877797479687204,-0.037726518265293385,0.02384872078560618,0.4603174603174603,0.00034208386844867546,0.04005095060836528,-0.06671216449677986,0.10676311510514513,0.49206349206349204,0.0008104095674821596,0.049451752536700866,-0.11055443117044994,0.1600061837071508,0.49603174603174605,0.0006292383000749774,0.26380582041965117,0.28034523447924165,-0.016539414059590474,0.49074074074074076,-1.9985456985597065e-05,-0.0014731649938334312,-0.16228454236989687,0.16081137737606344,0.05173911623736127,0.039758890414983705,0.011980225822377566,0.75,0.014494521619351932,-0.08913648106641103,-0.13748617888255588,-0.14964814672192828,-0.013877797479687204,-0.037726518265293385,6,3,2,2,5,2,5,1,11,3,False,False,-1
2022-07-29,REET,real_estate,VT,0.07723922409883888,0.061751410611177615,0.015487813487661262,0.47619047619047616,0.0006808515350813663,-0.08823723820064167,-0.037726518265293385,-0.05051071993534828,0.4603174603174603,-0.0008654176862794941,-0.042898682394719834,-0.06671216449677986,0.023813482102060024,0.5079365079365079,0.00017810042283198925,-0.0663269707862264,-0.11055443117044994,0.04422746038422354,0.5119047619047619,0.00018273295025466533,0.08078322304727004,0.28034523447924165,-0.1995620114319716,0.5026455026455027,-0.00019357857172197954,-0.13327234255247733,-0.16228454236989687,0.029012199817419537,0.06436551284996184,0.039758890414983705,0.02460662243497813,0.5833333333333334,0.0038939341099265092,-0.10388763485994112,-0.13748617888255588,-0.14964814672192828,-0.08823723820064167,-0.037726518265293385,4,10,5,5,11,6,3,3,10,10,False,False,-5
2022-07-29,IXP,communication_services,VT,-0.0009689265575804074,0.061751410611177615,-0.06272033716875802,0.47619047619047616,-0.0028402168745217606,-0.06574759988570078,-0.037726518265293385,-0.028021081620407395,0.5238095238095238,-0.00043263086799313324,-0.1778529806785002,-0.06671216449677986,-0.11114081618172034,0.49206349206349204,-0.0009530897727566167,-0.2723678350121299,-0.11055443117044994,-0.16181340384167997,0.48412698412698413,-0.0007647304331424554,0.092908351625415,0.28034523447924165,-0.18743688285382665,0.4973544973544973,-0.00020760014286917374,-0.2716621291061292,-0.16228454236989687,-0.10937758673623232,-0.029861047865065715,0.039758890414983705,-0.06961993828004942,0.3333333333333333,-0.016405184263545185,-0.27513806069517166,-0.13748617888255588,-0.14964814672192828,-0.06574759988570078,-0.037726518265293385,11,9,11,11,10,11,11,9,1,9,False,False,2
2022-08-31,IXN,technology,VT,-0.05355052456866649,-0.030651709788444226,-0.022898814780222265,0.47619047619047616,-0.0010661944526075089,-0.046532461710714235,-0.04977568767279528,0.003243225962081042,0.5396825396825397,0.00013300090840573728,-0.14245329911740778,-0.11074591332779038,-0.031707385789617404,0.5,-0.0001820266760795178,-0.19270725636757846,-0.16076823092670722,-0.03193902544087124,0.5158730158730159,-7.112403174919323e-05,0.6401050947192213,0.2663569995383295,0.3737480951808918,0.544973544973545,0.0004141308682965739,-0.14703028044417576,-0.13423092860654406,-0.0127993518376317,-0.0072467101030296854,-0.027409266786938336,0.02016255668390865,0.3333333333333333,-0.00277073892368244,-0.27037473164647985,-0.1868678937759558,-0.18410917142078742,-0.046532461710714235,-0.04977568767279528,11,5,9,10,1,9,6,8,3,5,False,False,4
